"STN_CD","LONGITUDE","LATITUDE","STN_NM","LOAD_DATE"
"2600424","129.02029","35.07939",신익아파트,"20220104"
"2600424","129.02029","35.07939",신익아파트,"20231208"
"2600425","129.01684","35.0789",송도초등학교,"20220104"
"2600425","129.01684","35.0789",송도초등학교,"20231208"
"2600426","129.01587","35.07666",송도해수욕장,"20220104"
"2600426","129.01587","35.07666",송도해수욕장,"20231208"
"2600428","129.01609","35.07123",혜성아파트,"20220104"
"2600428","129.01609","35.07123",혜성아파트,"20231208"
"2600429","129.01698","35.07087",현대아파트,"20220104"
"2600429","129.01698","35.07087",현대아파트,"20231208"
"2600430","129.0192","35.06608",휴게소,"20220104"
"2600430","129.0192","35.06608",휴게소,"20231208"
"2600431","129.01913","35.06323",암남공원,"20220104"
"2600431","129.01913","35.06323",암남공원,"20231208"
"2600432","129.01645","35.06282",모지포마을입구,"20220104"
"2600432","129.01645","35.06282",모지포마을입구,"20231208"
"2600433","129.01468","35.06375",모지포마을,"20220104"
"2600433","129.01468","35.06375",모지포마을,"20231208"
"2600434","129.01626","35.06269",모지포마을입구,"20220104"
"2600434","129.01626","35.06269",모지포마을입구,"20231208"
"2600435","129.01935","35.06347",암남공원,"20220104"
"2600435","129.01935","35.06347",암남공원,"20231208"
"2600436","129.01986","35.06582",휴게소,"20220104"
"2600436","129.01986","35.06582",휴게소,"20231208"
"2600437","129.01755","35.07092",현대아파트,"20220104"
"2600437","129.01755","35.07092",현대아파트,"20231208"
"2600438","129.01624","35.07144",혜성아파트,"20220104"
"2600438","129.01624","35.07144",혜성아파트,"20231208"
"2600440","129.01619","35.07638",송도해수욕장,"20220104"
"2600440","129.01619","35.07638",송도해수욕장,"20231208"
"2600441","129.01652","35.07831",송도초등학교,"20220104"
"2600441","129.01652","35.07831",송도초등학교,"20231208"
"2600442","129.018119","35.078401",송도교차로,"20220104"
"2600442","129.018119","35.078401",송도교차로,"20231208"
"2600444","129.02207","35.0821",부산관광고교,"20220104"
"2600444","129.02207","35.0821",부산관광고교,"20231208"
"2600447","129.02348","35.08776",남부민초등학교,"20220104"
"2600447","129.02348","35.08776",남부민초등학교,"20231208"
"2600448","129.02212","35.09317",남부민시장입구,"20220104"
"2600448","129.02212","35.09317",남부민시장입구,"20231208"
"2600450","129.02525","35.09617",충무동해안시장,"20220104"
"2600450","129.02525","35.09617",충무동해안시장,"20231208"
"2600456","129.03843","35.09023",남항동,"20220104"
"2600456","129.03843","35.09023",남항동,"20231208"
"2600461","129.04587","35.07802",영선아파트,"20220104"
"2600461","129.04587","35.07802",영선아파트,"20231208"
"2600462","129.04837","35.07587",백련사,"20220104"
"2600462","129.04837","35.07587",백련사,"20231208"
"2600463","129.0535","35.07282",함지골수련원,"20220104"
"2600463","129.0535","35.07282",함지골수련원,"20231208"
"2600464","129.05823","35.07073","75광장","20220104"
"2600464","129.05823","35.07073","75광장","20231208"
"2600465","129.061399","35.070118",함지그린아파트,"20220104"
"2600465","129.061399","35.070118",함지그린아파트,"20231208"
"2600466","129.06728","35.06973",남고교,"20220104"
"2600466","129.06728","35.06973",남고교,"20231208"
"2600467","129.06995","35.0713",조양아파트,"20220104"
"2600467","129.06995","35.0713",조양아파트,"20231208"
"2600468","129.07208","35.07345",중리초등학교,"20220104"
"2600468","129.07208","35.07345",중리초등학교,"20231208"
"2600469","129.07102","35.07513",벽산비치타운,"20220104"
"2600469","129.07102","35.07513",벽산비치타운,"20231208"
"2600470","129.0686","35.07561",동삼1동행정복지센터,"20220104"
"2600470","129.0686","35.0756",동삼1동행정복지센터,"20231208"
"2600471","129.06582","35.07631",절영아파트,"20220104"
"2600471","129.06582","35.07631",절영아파트,"20231208"
"2600472","129.0646","35.07809",고신대학,"20220104"
"2600472","129.0646","35.07809",고신대학,"20231208"
"2600473","129.06393","35.0804",고신대3강의동,"20220104"
"2600473","129.06394","35.08041",고신대3강의동,"20231208"
"2600474","129.06288","35.0825",광명고교,"20220104"
"2600474","129.06288","35.0825",광명고교,"20231208"
"2600475","129.06252","35.08422",남부여객(종점),"20220104"
"2600475","129.06252","35.08422",남부여객(종점),"20231208"
"2600477","129.08112","35.06546",태종대초등학교,"20220104"
"2600477","129.08112","35.06546",태종대초등학교,"20231208"
"2600478","129.08051","35.06874",하리,"20220104"
"2600478","129.08051","35.06874",하리,"20231208"
"2600479","129.07868","35.07132",해양대입구,"20220104"
"2600479","129.07868","35.07132",해양대삼거리.동삼동패총전시관,"20231208"
"2600480","129.07552","35.07245",에덴금호아파트,"20220104"
"2600480","129.07552","35.07245",에덴금호아파트,"20231208"
"2600481","129.07215","35.07619",동삼동국민은행,"20220104"
"2600481","129.07191","35.07634",동삼국민은행앞교차로,"20231208"
"2600482","129.07047","35.07908",동삼시장,"20220104"
"2600482","129.07047","35.07908",동삼시장,"20231208"
"2600484","129.07246","35.08431",동삼삼거리,"20220104"
"2600484","129.07246","35.08431",동삼삼거리,"20231208"
"2600485","129.07256","35.08611",동삼주공,"20220104"
"2600485","129.07256","35.08611",동삼주공,"20231208"
"2600486","129.0679","35.08995",영도구청,"20220104"
"2600486","129.0679","35.08995",영도구청,"20231208"
"2600487","129.06487","35.09406",청학주유소,"20220104"
"2600487","129.06487","35.09406",청학주유소,"20231208"
"2600488","129.06146","35.09657",청학동부산은행,"20220104"
"2600488","129.06146","35.09657",청학동부산은행,"20231208"
"2600489","129.05561","35.09797",SK부산저유소,"20220104"
"2600489","129.05561","35.09797",SK부산저유소,"20231208"
"2600490","129.05363","35.09607",HJ중공업,"20220104"
"2600490","129.05363","35.09607",HJ중공업,"20231208"
"2600491","129.04988","35.09483",한성맨션,"20220104"
"2600491","129.04988","35.09483",한성맨션,"20231208"
"2600492","129.04598","35.09377",교통순찰대.센트럴에일린의뜰,"20220104"
"2600492","129.04598","35.09377",교통순찰대.센트럴에일린의뜰,"20231208"
"2600493","129.04425","35.092",해동병원,"20220104"
"2600493","129.04425","35.092",해동병원,"20231208"
"2600494","129.04161","35.09163",영도우체국,"20220104"
"2600494","129.04161","35.09163",영도우체국,"20231208"
"2600498","129.02557","35.09803",서구청.충무동,"20220104"
"2600498","129.02557","35.09803",서구청.충무동,"20231208"
"2600499","129.02526","35.10119",부평시장,"20220104"
"2600499","129.02526","35.10119",부평시장,"20231208"
"2600500","129.02425","35.10542",보수초등학교,"20220104"
"2600500","129.02425","35.10542",보수초등학교,"20231208"
"2600501","129.02272","35.10983",화랑초등학교,"20220104"
"2600501","129.02272","35.10983",화랑초등학교,"20231208"
"2600503","129.01671","35.11745",동아대병원입구,"20220104"
"2600503","129.01671","35.11745",동아대병원입구,"20231208"
"2600504","129.01293","35.11959",구덕초등학교,"20220104"
"2600504","129.01293","35.11959",구덕초등학교,"20231208"
"2600505","128.99488","35.13729",구학초등학교,"20220104"
"2600505","128.99488","35.13729",구학초등학교,"20231208"
"2600506","128.99175","35.13964",구덕고교,"20220104"
"2600506","128.99175","35.13964",구덕고교,"20231208"
"2600509","128.98908","35.14727",사상전화국,"20220104"
"2600509","128.98908","35.14727",사상전화국,"20231208"
"2600510","128.98605","35.14981",학장입구,"20220104"
"2600510","128.98605","35.14981",학장입구,"20231208"
"2600511","128.98209","35.15193",대풍주유소,"20220104"
"2600511","128.98209","35.15193",대풍주유소,"20231208"
"2600512","128.98264","35.15399",새벽시장,"20220104"
"2600512","128.98264","35.15399",새벽시장,"20231208"
"2600513","128.98359","35.15661",감전시장,"20220104"
"2600513","128.98359","35.15661",감전시장,"20231208"
"2600515","128.9884","35.16273",코레일사상역,"20220104"
"2600515","128.9884","35.16273",코레일사상역,"20231208"
"2600516","128.98512","35.1626",서부시외버스터미널.사상역,"20220104"
"2600516","128.98512","35.1626",서부시외버스터미널.사상역,"20231208"
"2600517","128.98405","35.1609",신한은행,"20220104"
"2600517","128.98405","35.1609",신한은행,"20231208"
"2600518","128.98372","35.15842",감전교회,"20220104"
"2600518","128.98372","35.15842",감전교회,"20231208"
"2600519","128.98327","35.15648",감전시장,"20220104"
"2600519","128.98327","35.15648",감전시장,"20231208"
"2600520","128.98297","35.15417",새벽시장,"20220104"
"2600520","128.98297","35.15417",새벽시장,"20231208"
"2600521","128.98254","35.15244",대풍주유소,"20220104"
"2600521","128.98254","35.15244",대풍주유소,"20231208"
"2600522","128.98544","35.15045",학장입구,"20220104"
"2600522","128.98544","35.15045",학장입구,"20231208"
"2600523","128.99234","35.14993",사상전화국,"20220104"
"2600523","128.99234","35.14993",사상전화국,"20231208"
"2600526","128.9915","35.13928",구덕고교,"20220104"
"2600526","128.9915","35.13928",구덕고교,"20231208"
"2600527","128.99455","35.13703",구학초등학교,"20220104"
"2600527","128.99455","35.13703",구학초등학교,"20231208"
"2600528","129.01271","35.11937",구덕초등학교,"20220104"
"2600528","129.01271","35.11937",구덕초등학교,"20231208"
"2600530","129.02009","35.11399",서여고,"20220104"
"2600530","129.02009","35.11399",서여고,"20231208"
"2600531","129.02228","35.10991",화랑초등학교,"20220104"
"2600531","129.02228","35.10991",화랑초등학교,"20231208"
"2600532","129.02378","35.10551",보수초등학교,"20220104"
"2600532","129.02378","35.10551",보수초등학교,"20231208"
"2600533","129.02508","35.10211",부평시장,"20220104"
"2600533","129.02508","35.10211",부평시장,"20231208"
"2600534","129.02515","35.09765",서구청,"20220104"
"2600534","129.02515","35.09765",서구청,"20231208"
"2600539","129.04103","35.09154",영도우체국,"20220104"
"2600539","129.04103","35.09154",영도우체국,"20231208"
"2600540","129.04425","35.09125",해동병원,"20220104"
"2600540","129.04425","35.09125",해동병원,"20231208"
"2600541","129.04648","35.09365",교통순찰대.센트럴에일린의뜰,"20220104"
"2600541","129.04648","35.09365",교통순찰대.센트럴에일린의뜰,"20231208"
"2600542","129.04993","35.09452",한성맨션,"20220104"
"2600542","129.04993","35.09452",한성맨션,"20231208"
"2600543","129.05357","35.09563",봉학초등학교,"20220104"
"2600543","129.05357","35.09563",봉학초등학교,"20231208"
"2600545","129.05978","35.09717",청학시장,"20220104"
"2600545","129.05978","35.09717",청학시장,"20231208"
"2600546","129.06293","35.09568",청학성당,"20220104"
"2600546","129.06293","35.09568",청학성당,"20231208"
"2600547","129.06527","35.09293",청학주유소,"20220104"
"2600547","129.06527","35.09293",청학주유소,"20231208"
"2600548","129.06822","35.08937",영도구청,"20220104"
"2600548","129.06822","35.08937",영도구청,"20231208"
"2600549","129.07153","35.08688",동삼주공아파트입구,"20220104"
"2600549","129.07153","35.08688",동삼주공아파트입구,"20231208"
"2600550","129.07236","35.08499",동삼삼거리,"20220104"
"2600550","129.07236","35.08499",동삼삼거리,"20231208"
"2600552","129.07028","35.07858",동삼시장,"20220104"
"2600552","129.07028","35.07858",동삼시장,"20231208"
"2600553","129.07248","35.07578",동삼동국민은행,"20220104"
"2600553","129.07247","35.07578",동삼국민은행앞교차로,"20231208"
"2600554","129.07633","35.0715",에덴금호아파트,"20220104"
"2600554","129.07633","35.0715",에덴금호아파트,"20231208"
"2600555","129.07817","35.07123",해양대입구,"20220104"
"2600555","129.07817","35.07123",해양대삼거리.동삼동패총전시관,"20231208"
"2600556","129.08092","35.06788",하리,"20220104"
"2600556","129.08092","35.06788",하리,"20231208"
"2600558","129.08121","35.06345",태종대,"20220104"
"2600558","129.08121","35.06345",태종대,"20231208"
"2600590","129.01452","35.06367",모지포마을,"20220104"
"2600590","129.01452","35.06367",모지포마을,"20231208"
"2600638","129.05948","35.08638",쌍용자동차학원,"20220104"
"2600638","129.05948","35.08638",쌍용자동차학원,"20231208"
"2600639","129.06307","35.08666",일신마리나아파트,"20220104"
"2600639","129.06307","35.08666",일신마리나아파트,"20231208"
"2600640","129.06079","35.08837",롯데낙천대,"20220104"
"2600640","129.06079","35.08837",롯데낙천대,"20231208"
"2600641","129.05961","35.08898",(구)해사고,"20220104"
"2600641","129.05961","35.08898",(구)해사고,"20231208"
"2600642","129.057","35.09117",영광아파트,"20220104"
"2600642","129.057","35.09117",영광아파트,"20231208"
"2600643","129.05263","35.09213",시영아파트,"20220104"
"2600643","129.05263","35.09213",시영아파트,"20231208"
"2600674","129.01305","35.06573",동원냉장,"20220104"
"2600674","129.01305","35.06573",동원냉장,"20231208"
"2600675","129.00988","35.06787",감천1.2.3부두,"20220104"
"2600675","129.00988","35.06787",감천1.2.3부두,"20231208"
"2600676","129.00685","35.07268",인성글로벌냉장,"20220104"
"2600676","129.00685","35.07268",인성글로벌냉장,"20231208"
"2600677","129.00617","35.07613",동양레미콘,"20220104"
"2600677","129.00617","35.07613",동양레미콘,"20231208"
"2600678","129.00564","35.07998",한일냉장,"20220104"
"2600678","129.00564","35.07998",한일냉장,"20231208"
"2600680","129.00525","35.08015",한일냉장,"20220104"
"2600680","129.00525","35.08015",한일냉장,"20231208"
"2600681","129.00586","35.07584",동양레미콘,"20220104"
"2600681","129.00586","35.07584",동양레미콘,"20231208"
"2600682","129.00655","35.07253",인성글로벌냉장,"20220104"
"2600682","129.00655","35.07253",인성글로벌냉장,"20231208"
"2600683","129.00939","35.06807",감천1.2.3부두,"20220104"
